date,OT,Radia,EquiT,EnvT,Press,Humility
2020/12/16 16:15,3.8198,130.99,9.50697,7.1,1039.48812,39.5314
2020/12/16 16:30,1.8655,83.54,8.62488,6.6,1039.356846,40.5717
2020/12/16 16:45,0,39.7,7.93881,6.1,1039.265964,41.612
2020/12/16 17:00,0,7.09,7.54677,5.6,1039.154886,42.6523
2020/12/16 17:15,0,0,7.44876,5.5,1039.154886,43.6926
2020/12/16 17:30,0,0,7.64478,5.4,1039.215474,44.7329
2020/12/16 17:45,0,0,7.35075,5.3,1039.306356,45.7732
2020/12/16 18:00,0,0,7.64478,5.3,1039.478022,46.8135
2020/12/16 18:15,0,0,7.44876,5.1,1039.619394,47.8538
2020/12/16 18:30,0,0,7.44876,5,1039.74057,48.8941
2020/12/16 18:45,0,0,7.05672,4.8,1039.750668,49.9344
2020/12/16 19:00,0,0,7.05672,4.3,1039.730472,50.9747
2020/12/16 19:15,0,0,7.35075,4.3,1039.750668,52.015
2020/12/16 19:30,0,0,7.15473,4.4,1039.821354,53.0553
2020/12/16 19:45,0,0,6.95871,4.2,1039.912236,54.0956
2020/12/16 20:00,0,0,6.8607,4.2,1039.952628,55.1359
2020/12/16 20:15,0,0,6.56667,4,1039.982922,56.1762
2020/12/16 20:30,0,0,6.37065,4,1040.023314,56.1762
2020/12/16 20:45,0,0,6.56667,4.1,1040.033412,57.2165
2020/12/16 21:00,0,0,6.95871,3.9,1040.04351,58.2568
2020/12/16 21:15,0,0,6.46866,3.7,1040.073804,58.2568
2020/12/16 21:30,0,0,6.46866,3.7,1040.094,58.2568
2020/12/16 21:45,0,0,6.66468,3.5,1039.982922,59.2971
2020/12/16 22:00,0,0,6.76269,3.4,1039.89204,60.3374
2020/12/16 22:15,0,0,6.66468,3.6,1039.871844,60.3374
2020/12/16 22:30,0,0,5.8806,3.5,1039.94253,60.3374
2020/12/16 22:45,0,0,5.97861,3.6,1039.982922,61.3777
2020/12/16 23:00,0,0,6.27264,3.5,1040.023314,61.3777
2020/12/16 23:15,0,0,6.27264,3,1040.023314,62.418
2020/12/16 23:30,0,0,6.17463,3.1,1040.003118,62.418
2020/12/16 23:45,0,0,5.78259,2.6,1039.922334,62.418
2020/12/17 0:00,0,0,5.68458,2.8,1039.780962,65.5389
2020/12/17 0:15,0,0,5.48856,2.9,1038.922632,65.5389
2020/12/17 0:30,0,0,5.09652,2.7,1038.88224,65.5389
2020/12/17 0:45,0,0,5.19453,2.8,1038.801456,65.5389
2020/12/17 1:00,0,0,4.80249,2.9,1038.78126,65.5389
2020/12/17 1:15,0,0,4.50846,2.7,1038.710574,65.5389
2020/12/17 1:30,0,0,4.31244,2.6,1038.690378,65.5389
2020/12/17 1:45,0,0,4.50846,2.4,1038.649986,65.5389
2020/12/17 2:00,0,0,4.60647,2.5,1038.62979,66.5792
2020/12/17 2:15,0,0,4.9005,2.9,1038.589398,66.5792
2020/12/17 2:30,0,0,4.99851,2.7,1038.549006,66.5792
2020/12/17 2:45,0,0,4.99851,2.5,1038.437928,67.6195
2020/12/17 3:00,0,0,4.99851,2.5,1038.306654,68.6598
2020/12/17 3:15,0,0,4.80249,2.5,1038.185478,68.6598
2020/12/17 3:30,0,0,4.80249,2.3,1038.12489,68.6598
2020/12/17 3:45,0,0,5.19453,2.2,1037.983518,69.7001
2020/12/17 4:00,0,0,5.68458,2.1,1037.943126,70.7404
2020/12/17 4:15,0,0,5.39055,2,1037.902734,70.7404
2020/12/17 4:30,0,0,4.99851,1.9,1037.882538,70.7404
2020/12/17 4:45,0,0,5.48856,2.1,1037.82195,71.7807
2020/12/17 5:00,0,0,5.19453,2,1037.741166,71.7807
2020/12/17 5:15,0,0,4.99851,1.9,1037.630088,72.821
2020/12/17 5:30,0,0,4.99851,1.8,1037.579598,72.821
2020/12/17 5:45,0,0,4.99851,1.7,1037.680578,72.821
2020/12/17 6:00,0,0,4.50846,1.9,1037.82195,72.821
2020/12/17 6:15,0,0,4.41045,1.8,1037.892636,72.821
2020/12/17 6:30,0,0,4.21443,1.8,1037.953224,72.821
2020/12/17 6:45,0,0,4.21443,1.7,1038.013812,72.821
2020/12/17 7:00,0,0,4.99851,1.8,1038.114792,72.821
2020/12/17 7:15,1.3325,0,5.97861,1.9,1038.155184,71.7807
2020/12/17 7:30,3.2868,0,5.78259,1.9,1038.195576,70.7404
2020/12/17 7:45,5.7741,2.24,10.38906,2,1038.205674,70.7404
2020/12/17 8:00,8.7056,28.9,9.99702,2.5,1038.205674,69.7001
2020/12/17 8:15,11.9924,70.91,12.34926,2.7,1038.246066,67.6195
2020/12/17 8:30,16.0787,117.97,15.09354,3.1,1038.306654,65.5389
2020/12/17 8:45,30.8249,166.36,16.75971,3.5,1038.256164,64.4986
2020/12/17 9:00,38.4645,214.34,18.6219,3.8,1038.286458,62.418
2020/12/17 9:15,44.1498,260.89,15.97563,4.3,1038.417732,60.3374
2020/12/17 9:30,48.6802,305.36,17.73981,4.7,1038.458124,58.2568
2020/12/17 9:45,53.3884,347.31,20.87613,5.3,1038.448026,56.1762
2020/12/17 10:00,59.6066,386.34,21.85623,5.9,1038.397536,54.0956
2020/12/17 10:15,63.8706,422.18,18.91593,7,1038.336948,53.0553
2020/12/17 10:30,66.9797,454.61,21.95424,7.4,1038.286458,50.9747
2020/12/17 10:45,68.7564,483.4,18.42588,7.9,1038.286458,48.8941
2020/12/17 11:00,68.7564,508.49,23.03235,8.2,1038.306654,47.8538
2020/12/17 11:15,71.3325,529.64,21.46419,8.7,1038.357144,46.8135
2020/12/17 11:30,71.599,546.69,23.03235,9.3,1038.357144,44.7329
2020/12/17 11:45,69.9112,559.72,25.87464,9.2,1038.134988,43.6926
2020/12/17 12:00,68.4899,568.62,22.24827,9.3,1037.892636,42.6523
2020/12/17 12:15,68.4011,572.39,20.38608,9.9,1037.710872,42.6523
2020/12/17 12:30,68.4899,573.01,21.85623,9.9,1037.498814,41.612
2020/12/17 12:45,66.0914,569.9,23.71842,10.2,1037.236266,41.612
2020/12/17 13:00,63.3376,537.15,24.30648,10.6,1036.993914,41.612
2020/12/17 13:15,60.3173,530.55,21.5622,10.9,1036.832346,42.6523
2020/12/17 13:30,55.7868,517.2,20.19006,11,1036.751562,43.6926
2020/12/17 13:45,51.1675,485.75,19.602,11.1,1036.640484,43.6926
2020/12/17 14:00,51.1675,457.86,19.79802,11.8,1036.499112,44.7329
2020/12/17 14:15,48.2361,427.89,16.56369,12,1036.367838,45.7732
2020/12/17 14:30,42.3731,372.03,14.60349,11.9,1036.20627,46.8135
2020/12/17 14:45,35,313.72,14.7015,12,1036.216368,48.8941
2020/12/17 15:00,21.9416,232.3,14.30946,11.7,1036.135584,49.9344
2020/12/17 15:15,21.6751,190.11,13.03533,11.8,1036.024506,52.015
2020/12/17 15:30,10.0381,171.12,12.54528,11.7,1035.862938,54.0956
2020/12/17 15:45,6.3959,137.69,12.05523,11.2,1035.913428,56.1762
2020/12/17 16:00,7.0178,94.61,11.56518,10.8,1035.943722,58.2568
2020/12/17 16:15,4.6193,53.79,11.17314,10.7,1035.913428,60.3374
2020/12/17 16:30,3.2868,27.32,10.97712,10.4,1035.832644,61.3777
2020/12/17 16:45,0,10.55,10.58508,10.2,1035.731664,63.4583
2020/12/17 17:00,0,0.82,10.09503,9.8,1035.671076,65.5389
2020/12/17 17:15,0,0,9.70299,9.5,1035.660978,67.6195
2020/12/17 17:30,0,0,9.70299,9.1,1035.65088,68.6598
2020/12/17 17:45,0,0,9.70299,8.9,1035.640782,69.7001
2020/12/17 18:00,0,0,9.60498,8.8,1035.691272,71.7807
2020/12/17 18:15,0,0,9.50697,8.8,1035.70137,72.821
2020/12/17 18:30,0,0,9.60498,8.7,1035.75186,72.821
2020/12/17 18:45,0,0,9.50697,8.9,1035.741762,73.8613
2020/12/17 19:00,0,0,9.50697,8.7,1035.681174,73.8613
2020/12/17 19:15,0,0,9.50697,8.5,1035.630684,73.8613
2020/12/17 19:30,0,0,9.60498,8.2,1035.640782,73.8613
2020/12/17 19:45,0,0,9.31095,7.8,1035.660978,73.8613
2020/12/17 20:00,0,0,9.31095,7.4,1035.671076,73.8613
2020/12/17 20:15,0,0,9.31095,7.2,1035.671076,71.7807
2020/12/17 20:30,0,0,9.21294,7.1,1035.610488,70.7404
2020/12/17 20:45,0,0,9.31095,7,1035.49941,69.7001
2020/12/17 21:00,0,0,9.31095,6.7,1035.418626,67.6195
2020/12/17 21:15,0,0,9.21294,6.6,1035.317646,66.5792
2020/12/17 21:30,0,0,9.01692,6.5,1035.257058,65.5389
2020/12/17 21:45,0,0,9.11493,6.4,1035.206568,63.4583
2020/12/17 22:00,0,0,9.11493,6.4,1035.135882,61.3777
2020/12/17 22:15,0,0,9.11493,6.6,1035.115686,60.3374
2020/12/17 22:30,0,0,9.11493,6.5,1035.065196,59.2971
2020/12/17 22:45,0,0,9.11493,6.6,1034.99451,57.2165
2020/12/17 23:00,0,0,9.11493,6.5,1034.964216,56.1762
2020/12/17 23:15,0,0,9.11493,6.4,1034.984412,55.1359
2020/12/17 23:30,0,0,9.21294,6.3,1034.883432,54.0956
2020/12/17 23:45,0,0,9.11493,6.2,1034.701668,54.0956
2020/12/18 0:00,0,0,9.21294,6.2,1034.429022,49.9344
2020/12/18 0:15,0,0,9.11493,6.4,1033.63128,49.9344
2020/12/18 0:30,0,0,9.11493,6.4,1033.489908,48.8941
2020/12/18 0:45,0,0,9.11493,6.3,1033.449516,47.8538
2020/12/18 1:00,0,0,9.01692,6.2,1033.37883,47.8538
2020/12/18 1:15,0,0,8.91891,6.1,1033.318242,47.8538
2020/12/18 1:30,0,0,8.91891,5.7,1033.247556,47.8538
2020/12/18 1:45,0,0,9.21294,5.6,1033.12638,47.8538
2020/12/18 2:00,0,0,9.11493,5.4,1033.035498,47.8538
2020/12/18 2:15,0,0,8.91891,5.3,1032.944616,48.8941
2020/12/18 2:30,0,0,8.8209,5.3,1032.82344,49.9344
2020/12/18 2:45,0,0,8.91891,5.1,1032.641676,49.9344
2020/12/18 3:00,0,0,8.72289,5.3,1032.41952,50.9747
2020/12/18 3:15,0,0,8.62488,5.3,1032.177168,52.015
2020/12/18 3:30,0,0,8.62488,5.5,1032.06609,52.015
2020/12/18 3:45,0,0,8.33085,5.6,1031.944914,53.0553
2020/12/18 4:00,0,0,8.23284,5.5,1031.86413,54.0956
2020/12/18 4:15,0,0,8.13483,5.5,1031.722758,54.0956
2020/12/18 4:30,0,0,8.23284,5.6,1031.540994,55.1359
2020/12/18 4:45,0,0,8.23284,5.3,1031.35923,56.1762
2020/12/18 5:00,0,0,8.13483,5.1,1031.15727,56.1762
2020/12/18 5:15,0,0,8.13483,5,1030.985604,57.2165
2020/12/18 5:30,0,0,8.23284,4.8,1030.884624,58.2568
2020/12/18 5:45,0,0,7.93881,4.7,1030.965408,58.2568
2020/12/18 6:00,0,0,7.74279,4.9,1031.05629,58.2568
2020/12/18 6:15,0,0,7.74279,4.9,1031.066388,58.2568
2020/12/18 6:30,0,0,7.74279,5,1031.076486,59.2971
2020/12/18 6:45,0,0,7.93881,5.1,1031.15727,59.2971
2020/12/18 7:00,0,0,8.13483,5.2,1031.217858,59.2971
2020/12/18 7:15,0,0,8.33085,5.1,1031.268348,59.2971
2020/12/18 7:30,2.132,0,8.72289,5.1,1031.318838,58.2568
2020/12/18 7:45,6.7513,0.19,8.72289,5.2,1031.349132,58.2568
2020/12/18 8:00,10.4822,9.06,9.01692,5.3,1031.35923,58.2568
2020/12/18 8:15,12.6142,32.2,10.68309,5.9,1031.35923,58.2568
2020/12/18 8:30,15.2792,65.64,11.07513,6.8,1031.389524,57.2165
2020/12/18 8:45,37.665,100.62,13.23135,6.6,1031.399622,56.1762
2020/12/18 9:00,26.3833,134.29,15.77961,7.2,1031.46021,56.1762
2020/12/18 9:15,48.7691,173.06,16.95573,7.4,1031.56119,56.1762
2020/12/18 9:30,51.1675,217.02,16.85772,7.9,1031.631876,55.1359
2020/12/18 9:45,56.6752,262,17.73981,8.7,1031.601582,54.0956
2020/12/18 10:00,59.5178,317.27,19.30797,9.5,1031.540994,54.0956
2020/12/18 10:15,63.0711,376.62,18.71991,9.6,1031.480406,54.0956
2020/12/18 10:30,66.0026,419.76,18.81792,10.3,1031.419818,54.0956
2020/12/18 10:45,26.5609,454.07,21.66021,10.8,1031.399622,53.0553
2020/12/18 11:00,75.4188,489.59,22.83633,11.2,1031.419818,53.0553
2020/12/18 11:15,54.8097,509.05,23.03235,11.4,1031.419818,53.0553
2020/12/18 11:30,34.6447,527.07,22.93434,11.7,1031.379426,53.0553
2020/12/18 11:45,41.4848,541.51,22.15026,12.3,1031.15727,53.0553
2020/12/18 12:00,35.7107,550.49,19.11195,12.1,1030.874526,53.0553
2020/12/18 12:15,70.2665,555.45,19.30797,13,1030.632174,54.0956
2020/12/18 12:30,66.7132,556.18,22.15026,13.4,1030.430214,54.0956
2020/12/18 12:45,65.2919,552.75,22.93434,13.9,1030.127274,54.0956
2020/12/18 13:00,30.6472,545.18,21.46419,13.8,1029.935412,55.1359
2020/12/18 13:15,16.7894,533.57,22.83633,14.3,1029.74355,56.1762
2020/12/18 13:30,68.4899,517.99,22.5423,14.9,1029.672864,56.1762
2020/12/18 13:45,28.2488,498.48,22.44429,15.1,1029.54159,57.2165
2020/12/18 14:00,23.363,475.09,21.66021,14.8,1029.349728,58.2568
2020/12/18 14:15,50.1016,448.01,19.79802,15,1029.13767,59.2971
2020/12/18 14:30,42.6396,417.45,18.91593,15.3,1028.9862,60.3374
2020/12/18 14:45,15.8122,383.6,18.71991,14.7,1028.966004,61.3777
2020/12/18 15:00,10.9264,346.65,18.22986,14.6,1028.915514,62.418
2020/12/18 15:15,12.0812,306.87,17.05374,14.6,1028.794338,63.4583
2020/12/18 15:30,9.6827,264.62,15.77961,14.8,1028.68326,64.4986
2020/12/18 15:45,7.9949,220.33,14.7015,14.4,1028.814534,65.5389
2020/12/18 16:00,4.0863,174.54,14.01543,13.5,1028.905416,66.5792
2020/12/18 16:15,3.198,128.06,13.23135,13.1,1028.905416,66.5792
2020/12/18 16:30,1.5102,82.26,12.15324,12.8,1028.824632,67.6195
2020/12/18 16:45,0,39.88,11.36916,12.6,1028.753946,68.6598
2020/12/18 17:00,0,7.85,10.97712,12.3,1028.713554,68.6598
2020/12/18 17:15,0,0,10.58508,12.2,1028.703456,68.6598
2020/12/18 17:30,0,0,10.19304,12.1,1028.774142,69.7001
2020/12/18 17:45,0,0,9.99702,12,1028.895318,69.7001
2020/12/18 18:00,0,0,10.19304,11.5,1029.046788,69.7001
2020/12/18 18:15,0,0,10.19304,11.4,1029.198258,69.7001
2020/12/18 18:30,0,0,9.89901,11.5,1029.400218,68.6598
2020/12/18 18:45,0,0,9.60498,10.6,1029.380022,68.6598
2020/12/18 19:00,0,0,9.21294,10,1029.369924,68.6598
2020/12/18 19:15,0,0,9.11493,10.1,1029.380022,68.6598
2020/12/18 19:30,0,0,8.8209,9.7,1029.4911,69.7001
2020/12/18 19:45,0,0,8.8209,9.8,1029.602178,69.7001
2020/12/18 20:00,0,0,9.01692,9.7,1029.672864,70.7404
2020/12/18 20:15,0,0,8.91891,9.5,1029.723354,70.7404
2020/12/18 20:30,0,0,8.33085,9.7,1029.783942,70.7404
2020/12/18 20:45,0,0,8.13483,9.4,1029.773844,71.7807
2020/12/18 21:00,0,0,8.13483,9.3,1029.864726,72.821
2020/12/18 21:15,0,0,8.23284,8.9,1029.94551,73.8613
2020/12/18 21:30,0,0,7.93881,8.7,1029.975804,74.9016
2020/12/18 21:45,0,0,7.74279,8.2,1029.94551,75.9419
2020/12/18 22:00,0,0,8.13483,8.7,1029.915216,76.9822
2020/12/18 22:15,0,0,7.93881,9,1029.925314,76.9822
2020/12/18 22:30,0,0,7.8408,8.2,1029.996,78.0225
2020/12/18 22:45,0,0,7.8408,8.4,1030.066686,79.0628
2020/12/18 23:00,0,0,7.74279,8.5,1030.127274,79.0628
2020/12/18 23:15,0,0,7.44876,8.3,1030.167666,80.1031
2020/12/18 23:30,0,0,7.74279,8.1,1030.117176,81.1434
2020/12/18 23:45,0,0,8.03682,8,1029.975804,81.1434
2020/12/19 0:00,0,0,7.74279,7.9,1029.814236,82.1837
2020/12/19 0:15,0,0,7.54677,7.9,1029.4911,82.1837
2020/12/19 0:30,0,0,7.25274,8,1029.4911,82.1837
2020/12/19 0:45,0,0,7.15473,8.1,1029.481002,82.1837
2020/12/19 1:00,0,0,7.05672,8.7,1029.470904,82.1837
2020/12/19 1:15,0,0,6.95871,8.5,1029.44061,81.1434
2020/12/19 1:30,0,0,7.05672,8.4,1029.430512,81.1434
2020/12/19 1:45,0,0,6.95871,8.8,1029.410316,81.1434
2020/12/19 2:00,0,0,6.76269,9,1029.39012,80.1031
2020/12/19 2:15,0,0,6.76269,8.8,1029.268944,79.0628
2020/12/19 2:30,0,0,6.8607,8.6,1029.178062,79.0628
2020/12/19 2:45,0,0,6.76269,8.4,1029.03669,79.0628
2020/12/19 3:00,0,0,6.66468,8.1,1028.83473,78.0225
2020/12/19 3:15,0,0,6.76269,8.2,1028.673162,76.9822
2020/12/19 3:30,0,0,6.46866,8,1028.501496,76.9822
2020/12/19 3:45,0,0,6.27264,8,1028.339928,76.9822
2020/12/19 4:00,0,0,6.17463,8.1,1028.208654,75.9419
2020/12/19 4:15,0,0,6.27264,7.2,1028.12787,75.9419
2020/12/19 4:30,0,0,6.17463,7.2,1028.057184,74.9016
2020/12/19 4:45,0,0,6.27264,7.1,1027.956204,74.9016
2020/12/19 5:00,0,0,5.97861,7.4,1027.87542,74.9016
2020/12/19 5:15,0,0,6.27264,7.4,1027.794636,74.9016
2020/12/19 5:30,0,0,6.56667,7.3,1027.804734,74.9016
2020/12/19 5:45,0,0,6.56667,6.8,1028.006694,73.8613
2020/12/19 6:00,0,0,6.66468,6.4,1028.22885,73.8613
2020/12/19 6:15,0,0,7.05672,6.4,1028.350026,73.8613
2020/12/19 6:30,0,0,6.76269,6.7,1028.440908,72.821
2020/12/19 6:45,0,0,6.27264,7,1028.562084,72.821
2020/12/19 7:00,0,0,6.76269,7.1,1028.663064,72.821
2020/12/19 7:15,0.4442,0,7.15473,7.3,1028.713554,72.821
2020/12/19 7:30,2.2208,0,8.23284,7.2,1028.774142,71.7807
2020/12/19 7:45,4.3528,1.34,9.801,7.2,1028.844828,70.7404
2020/12/19 8:00,6.3071,24.51,11.56518,7.2,1028.895318,70.7404
2020/12/19 8:15,10.4822,63.45,12.54528,7.7,1029.006396,69.7001
2020/12/19 8:30,12.7031,107.82,13.32936,8.6,1029.066984,68.6598
2020/12/19 8:45,25.1396,153.74,14.40747,8.8,1029.066984,67.6195
2020/12/19 9:00,32.9569,199.47,15.97563,9.3,1029.157866,66.5792
2020/12/19 9:15,18.1218,244.02,16.75971,10.3,1029.309336,65.5389
2020/12/19 9:30,34.8224,286.74,17.93583,10.8,1029.4911,64.4986
2020/12/19 9:45,47.1701,327.16,19.50399,11,1029.54159,63.4583
2020/12/19 10:00,51.0787,364.92,20.09205,11.7,1029.54159,62.418
2020/12/19 10:15,54.2767,399.7,20.68011,11.8,1029.531492,61.3777
2020/12/19 10:30,58.1853,431.26,19.01394,12.2,1029.450708,59.2971
2020/12/19 10:45,59.0736,459.4,16.85772,12.7,1029.380022,58.2568
2020/12/19 11:00,60.4061,483.94,17.6418,13.2,1029.380022,57.2165
2020/12/19 11:15,63.2488,504.73,16.75971,13.4,1029.400218,56.1762
2020/12/19 11:30,63.6929,521.66,16.75971,13.6,1029.319434,56.1762
2020/12/19 11:45,64.7589,534.64,17.54379,13.7,1029.046788,55.1359
2020/12/19 12:00,65.0254,543.65,17.54379,14.3,1028.743848,54.0956
2020/12/19 12:15,23.0965,548.61,18.13185,14.1,1028.43081,54.0956
2020/12/19 12:30,65.7361,549.49,18.42588,14.4,1028.198556,53.0553
2020/12/19 12:45,21.8528,546.28,16.07364,14.2,1027.92591,52.015
2020/12/19 13:00,45.3046,538.98,15.28956,14.8,1027.734048,52.015
2020/12/19 13:15,60.4061,527.65,13.62339,15.3,1027.602774,52.015
2020/12/19 13:30,59.0736,512.33,11.66319,15.1,1027.511892,52.015
2020/12/19 13:45,46.8148,493.12,10.7811,15.2,1027.340226,52.015
2020/12/19 14:00,41.6625,470.12,10.38906,15.4,1027.188756,52.015
2020/12/19 14:15,34.6447,443.48,9.89901,15.5,1027.027188,53.0553
2020/12/19 14:30,14.835,413.11,9.89901,15,1026.885816,54.0956
2020/12/19 14:45,24.9619,378.24,9.60498,14.9,1026.855522,54.0956
2020/12/19 15:00,20.4315,339.26,9.31095,14.6,1026.734346,55.1359
2020/12/19 15:15,15.5457,295.24,9.11493,14.8,1026.471798,56.1762
2020/12/19 15:30,14.9239,251.09,9.01692,14.6,1026.229446,57.2165
2020/12/19 15:45,7.7284,209.16,9.01692,14.4,1026.25974,58.2568
2020/12/19 16:00,4.7081,163.8,8.8209,14.1,1026.31023,58.2568
2020/12/19 16:15,4.0863,111.75,8.72289,13.8,1026.31023,59.2971
2020/12/19 16:30,2.2208,59.38,8.91891,13.4,1026.229446,60.3374
2020/12/19 16:45,0,23.93,8.91891,13.2,1026.037584,60.3374
2020/12/19 17:00,0,3.54,8.8209,12.9,1025.936604,60.3374
2020/12/19 17:15,0,0,8.72289,12.8,1025.85582,60.3374
2020/12/19 17:30,0,0,8.42886,12.4,1025.795232,60.3374
2020/12/19 17:45,0,0,7.8408,11.7,1025.75484,60.3374
2020/12/19 18:00,0,0,7.54677,11.9,1025.785134,60.3374
2020/12/19 18:15,0,0,7.44876,11.3,1025.764938,60.3374
2020/12/19 18:30,0,0,7.35075,11.3,1025.795232,60.3374
2020/12/19 18:45,0,0,7.25274,11.3,1025.694252,59.2971
2020/12/19 19:00,0,0,5.58657,11.1,1025.663958,59.2971
2020/12/19 19:15,0,0,6.46866,10.9,1025.674056,59.2971
2020/12/19 19:30,0,0,6.66468,10.4,1025.744742,58.2568
2020/12/19 19:45,0,0,6.66468,10.6,1025.835624,58.2568
2020/12/19 20:00,0,0,6.46866,10.5,1025.85582,58.2568
2020/12/19 20:15,0,0,6.37065,10.1,1025.865918,58.2568
2020/12/19 20:30,0,0,6.27264,9.4,1025.876016,58.2568
2020/12/19 20:45,0,0,6.27264,9.6,1025.896212,58.2568
2020/12/19 21:00,0,0,6.17463,9.5,1025.936604,58.2568
2020/12/19 21:15,0,0,6.17463,9.3,1026.017388,58.2568
2020/12/19 21:30,0,0,6.17463,9.3,1026.077976,59.2971
2020/12/19 21:45,0,0,5.97861,9.1,1026.067878,59.2971
2020/12/19 22:00,0,0,5.8806,9.1,1026.077976,60.3374
2020/12/19 22:15,0,0,5.68458,8.8,1026.118368,60.3374
2020/12/19 22:30,0,0,5.48856,8.7,1026.20925,60.3374
2020/12/19 22:45,0,0,5.48856,8.5,1026.279936,61.3777
2020/12/19 23:00,0,0,5.29254,8.3,1026.31023,62.418
2020/12/19 23:15,0,0,5.29254,8.3,1026.330426,62.418
2020/12/19 23:30,0,0,4.9005,7.6,1026.290034,62.418
2020/12/19 23:45,0,0,4.80249,7.8,1026.148662,63.4583
2020/12/20 0:00,0,0,4.70448,8,1025.916408,52.015
2020/12/20 0:15,0,0,4.70448,8.1,1025.159058,50.9747
2020/12/20 0:30,0,0,4.70448,8.2,1025.128764,49.9344
2020/12/20 0:45,0,0,4.70448,8.2,1025.09847,48.8941
2020/12/20 1:00,0,0,4.50846,8.2,1025.088372,48.8941
2020/12/20 1:15,0,0,4.60647,8.2,1025.058078,49.9344
2020/12/20 1:30,0,0,4.80249,8,1025.088372,50.9747
2020/12/20 1:45,0,0,4.80249,8.1,1025.088372,52.015
2020/12/20 2:00,0,0,4.80249,8,1025.068176,54.0956
2020/12/20 2:15,0,0,4.9005,8.1,1025.027784,58.2568
2020/12/20 2:30,0,0,4.50846,8.2,1024.99749,61.3777
2020/12/20 2:45,0,0,4.70448,8.1,1024.835922,64.4986
2020/12/20 3:00,0,0,4.41045,8.2,1024.654158,68.6598
2020/12/20 3:15,0,0,3.82239,8.3,1024.49259,73.8613
2020/12/20 3:30,0,0,4.11642,8.3,1024.351218,79.0628
2020/12/20 3:45,0,0,4.01841,8.4,1024.159356,83.224
2020/12/20 4:00,0,0,4.11642,8.5,1024.028082,87.3852
2020/12/20 4:15,0,0,3.52836,8.5,1023.896808,90.5061
2020/12/20 4:30,0,0,3.23433,8.5,1023.826122,93.627
2020/12/20 4:45,0,0,3.03831,8.5,1023.745338,97.7882
2020/12/20 5:00,0,0,2.25423,8.5,1023.603966,98.8285
2020/12/20 5:15,0,0,2.15622,8.4,1023.48279,98.8285
2020/12/20 5:30,0,0,2.15622,8.4,1023.452496,98.8285
2020/12/20 5:45,0,0,2.15622,8.4,1023.573672,98.8285
2020/12/20 6:00,0,0,2.05821,8.4,1023.816024,97.7882
2020/12/20 6:15,0,0,1.76418,8.4,1023.927102,95.7076
2020/12/20 6:30,0,0,1.76418,8.4,1024.007886,92.5867
2020/12/20 6:45,0,0,1.86219,8.5,1024.18965,90.5061
2020/12/20 7:00,0,0,1.76418,8.5,1024.351218,88.4255
2020/12/20 7:15,0,0,2.05821,8.6,1024.49259,85.3046
2020/12/20 7:30,0,0,2.64627,8.6,1024.54308,81.1434
2020/12/20 7:45,0.6218,0,3.13632,8.7,1024.583472,78.0225
2020/12/20 8:00,2.3096,0.14,3.82239,8.8,1024.674354,74.9016
2020/12/20 8:15,4.797,3.72,4.21443,8.8,1024.79553,71.7807
2020/12/20 8:30,7.9949,12.63,4.70448,9,1024.987392,69.7001
2020/12/20 8:45,8.6168,34.58,6.17463,9.1,1025.068176,66.5792
2020/12/20 9:00,12.3477,70.48,8.23284,9.3,1025.179254,63.4583
2020/12/20 9:15,17.8553,96.65,8.62488,9.6,1025.330724,61.3777
2020/12/20 9:30,11.4594,142.68,12.44727,9.7,1025.532684,59.2971
2020/12/20 9:45,12.7919,209.37,12.44727,9.9,1025.55288,56.1762
2020/12/20 10:00,15.368,280.5,12.54528,9.9,1025.522586,54.0956
2020/12/20 10:15,19.7208,301.38,13.81941,10.3,1025.441802,53.0553
2020/12/20 10:30,18.4772,300.56,14.11344,10.5,1025.381214,50.9747
2020/12/20 10:45,15.8122,367.96,14.50548,10.9,1025.371116,48.8941
2020/12/20 11:00,15.2792,394.19,18.52389,11,1025.391312,47.8538
2020/12/20 11:15,19.8097,437.51,21.95424,11.3,1025.461998,46.8135
2020/12/20 11:30,20.5203,477.56,20.09205,11.7,1025.431704,44.7329
2020/12/20 11:45,19.3655,484.56,19.01394,11.9,1025.290332,43.6926
2020/12/20 12:00,19.9873,499.63,18.81792,12,1025.017686,42.6523
2020/12/20 12:15,22.0305,499.47,19.20996,12.1,1024.886412,42.6523
2020/12/20 12:30,34.7335,494.06,19.50399,12.3,1024.714746,41.612
2020/12/20 12:45,16.7005,358.18,19.30797,12.5,1024.452198,41.612
2020/12/20 13:00,15.8122,111.78,18.52389,12.5,1024.24014,41.612
2020/12/20 13:15,14.6574,75.79,19.20996,12.6,1024.058376,42.6523
2020/12/20 13:30,12.6142,64.02,19.50399,12.6,1023.88671,43.6926
2020/12/20 13:45,13.6802,60.33,17.73981,12.7,1023.745338,43.6926
2020/12/20 14:00,11.1929,55.75,17.54379,12.8,1023.563574,44.7329
2020/12/20 14:15,10.0381,50.62,16.26966,12.9,1023.422202,46.8135
2020/12/20 14:30,7.8173,44.94,15.77961,12.8,1023.290928,48.8941
2020/12/20 14:45,7.5508,38.75,15.87762,12.8,1023.33132,49.9344
2020/12/20 15:00,5.9518,32.75,13.62339,12.7,1023.351516,52.015
2020/12/20 15:15,4.9746,26.1,13.13334,12.7,1023.321222,55.1359
